search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions_lower,impressions_upper,spend_lower,spend_upper,currency,page_likes,snapshot_url,collected_at
Uniqlo Indonesia,2064796367413257,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1952949938636897,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2191056264973867,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1370314328447128,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1296110292369628,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,4193098424247340,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2080075112564439,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1698802854823072,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,920453550744605,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1434341315114863,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,27342583171997003,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2465287033960261,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1579967516637573,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1435326464420674,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,824421067361741,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,26239528145668454,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,933366039544516,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1261595726156689,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2190607398430302,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,950940880641647,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1289796273211276,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,4294183764178845,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,808627598950414,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,918146454459599,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1457676622664964,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,5359282634297191,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1263053645336770,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,980442794891264,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1706694970699610,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,951785893892315,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1646374553337830,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1471935577775633,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1607818366999492,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,4306562386293457,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1482439583296647,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1484238623046858,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1417665103492753,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1267083098182510,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1301144138741269,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,924056843805256,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2082251759378342,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1995492254378008,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1859246068107673,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1751233679268590,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1476430043868337,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1229936692543874,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,870265909380047,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1965430897345200,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,802646689102232,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1461440588948616,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1941980669790481,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,915615671234524,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1603087604268204,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,965554989373308,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2012516222948903,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1312662670782506,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,990835527146627,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,4173211526277188,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1604939727424883,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,3512864082223385,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1990162378574801,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1439783081160849,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1592349245168467,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1501835691282486,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,943002275260199,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1251607597151139,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,2014280269152274,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1678368566531046,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,960239909993143,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,986714410377606,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1678061876544726,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1758972348399481,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1257554809803385,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1981287919165816,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,4155073454756308,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,937563795526825,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,1427673971913812,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
Uniqlo Indonesia,955068263726395,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:01:57
